site,date,IGBP,year,year2,ydn,lat,dn,Rs,TA,TS,SWC,VPD,Prcp,GPP_NT,GPP_DT,GPP,Tscalar,GPP_t1,GPP_t2,GPP_t3,group,t,EVI,EVI2,NDVI,LSWI,LSWI_max,Wscalar,w,QC_flag,EVI.AG,EVI.Beck,EVI.Elmore,EVI.Zhang,EVI.whit,GPP_sim,GPP_vpm,LC,APAR,epsilon_eco,epsilon_chl
AT-Neu,2006-07-12,GRA,2006,2006,301,47.11667,25,299.33625,19.70275,18.68925,20.60375,9.39425,1.3125,13.082,10.4126285714286,11.7473142857143,0.912817131499951,10.26588375,12.62928875,11.1845257142857,1,2006-07-14,0.438014034558213,0.438669407248436,0.812456263121064,0.303800654417317,0.341145139813582,0.972154777072483,1,good,0.413770027331745,0.407851901096445,0.407345961528083,0.408366166338183,0.405833215723276,7.92077683421654,13.477,Grassland,68.3328335175262,0.0872100951927568,0.206405856033146
AT-Neu,2006-07-12,GRA,2006,2006,301,47.11667,25,299.33625,19.70275,18.68925,20.60375,9.39425,1.3125,13.082,10.4126285714286,11.7473142857143,0.912817131499951,10.26588375,12.62928875,11.1845257142857,2,2006-07-14,0.447301839054416,0.439328526496944,0.783658617267615,0.296465496513585,0.361066421512296,0.952536537543163,1,good,0.489062833257541,0.48880847137079,0.466407288518384,0.491265211150146,0.48465269751284,9.76108596028681,13.477,Grassland,81.6041930770563,0.0872100951927568,0.200885996872807
AT-Neu,2006-07-12,GRA,2006,2006,301,47.11667,25,299.33625,19.70275,18.68925,20.60375,9.39425,1.3125,13.082,10.4126285714286,11.7473142857143,0.912817131499951,10.26588375,12.62928875,11.1845257142857,3,2006-07-14,0.447301839054416,0.439328526496944,0.783658617267615,0.296465496513585,0.361066421512296,0.952536537543163,1,good,0.489062833257541,0.48880847137079,0.466407288518384,0.491265211150146,0.48465269751284,9.76108596028681,13.477,Grassland,81.6041930770563,0.0872100951927568,0.200885996872807
AT-Neu,2006-07-12,GRA,2006,2006,301,47.11667,25,299.33625,19.70275,18.68925,20.60375,9.39425,1.3125,13.082,10.4126285714286,11.7473142857143,0.912817131499951,10.26588375,12.62928875,11.1845257142857,4,2006-07-14,0.425048300943289,0.421760115476566,0.782972784368458,0.277180704823794,0.360745876165432,0.938588701384036,1,good,0.45944042397373,0.466700033054042,0.469835170838114,0.46669454052832,0.457638166154711,8.94266357425408,13.477,Grassland,77.0555770389158,0.0872100951927568,0.214639104255394
AT-Neu,2006-07-12,GRA,2006,2006,301,47.11667,25,299.33625,19.70275,18.68925,20.60375,9.39425,1.3125,13.082,10.4126285714286,11.7473142857143,0.912817131499951,10.26588375,12.62928875,11.1845257142857,5,2006-07-14,0.594513226439348,0.577813284938388,0.779206384393704,0.316385107429884,0.374280827243042,0.957871987540346,1,good,0.574386714863398,0.574357459886917,0.56659952048754,0.574357038371239,0.599656339269669,12.7504815176091,13.477,Grassland,100.968119935712,0.0872100951927568,0.141084348049814
AT-Neu,2006-07-12,GRA,2006,2006,301,47.11667,25,299.33625,19.70275,18.68925,20.60375,9.39425,1.3125,13.082,10.4126285714286,11.7473142857143,0.912817131499951,10.26588375,12.62928875,11.1845257142857,6,2006-07-16,0.629951566860185,0.615766635732022,0.767787333854574,0.338265759100326,0.369637486148488,0.977094868265922,1,good,0.567305226519976,0.561725055158563,0.558179807774005,0.561739397775553,0.591863285152828,12.803504251279,13.477,Grassland,99.6559516633096,0.0872100951927568,0.131649910137188
AT-Neu,2006-07-12,GRA,2006,2006,301,47.11667,25,299.33625,19.70275,18.68925,20.60375,9.39425,1.3125,13.082,10.4126285714286,11.7473142857143,0.912817131499951,10.26588375,12.62928875,11.1845257142857,7,2006-07-14,0.540719414937622,0.545583246520822,0.76498127340824,0.292866941015089,0.395276205348429,0.926602873366019,1,good,0.55842260587413,0.551613295138584,0.553926692035457,0.552675238877423,0.549706151676274,11.1012065336351,13.477,Grassland,92.5576751501478,0.0872100951927568,0.158304975432226
AT-Neu,2006-07-12,GRA,2006,2006,301,47.11667,25,299.33625,19.70275,18.68925,20.60375,9.39425,1.3125,13.082,10.4126285714286,11.7473142857143,0.912817131499951,10.26588375,12.62928875,11.1845257142857,8,2006-07-14,0.64663523637303,0.647061484573925,0.822550831792976,0.346994535519126,0.429907866761162,0.942014913569333,1,good,0.632510285327898,0.612909730328465,0.612203818174184,0.612788416293815,0.648960704948404,13.7767490742089,13.477,Grassland,109.269823396844,0.0872100951927568,0.12763186767308
AT-Neu,2006-07-12,GRA,2006,2006,301,47.11667,25,299.33625,19.70275,18.68925,20.60375,9.39425,1.3125,13.082,10.4126285714286,11.7473142857143,0.912817131499951,10.26588375,12.62928875,11.1845257142857,9,2006-07-16,0.695287200930613,0.680939243530846,0.805499908941905,0.373891352549889,0.429907866761162,0.960825088445625,1,good,0.587743481376762,0.578339121462756,0.572638612574425,0.578348263664715,0.616349481572365,13.2170882999659,13.477,Grassland,103.778855158115,0.0872100951927568,0.117200699166952
AT-Neu,2006-07-20,GRA,2006,2006,302,47.11667,26,267.73525,21.814875,18.75375,10.40125,11.75525,1.8875,9.88340857142857,10.31357,10.0984892857143,0.955049259245675,11.7473142857143,10.26588375,12.62928875,1,2006-07-21,0.398204291044776,0.396079795871028,0.79758660957571,0.303783173348391,0.341145139813582,0.97214174263765,1,good,0.421715574171995,0.413075275314215,0.41161200046604,0.4144496149001,0.410683299046743,7.52980001158227,9.954,Grassland,61.8493476043713,0.0838182021291082,0.224861156317895
AT-Neu,2006-07-20,GRA,2006,2006,302,47.11667,26,267.73525,21.814875,18.75375,10.40125,11.75525,1.8875,9.88340857142857,10.31357,10.0984892857143,0.955049259245675,11.7473142857143,10.26588375,12.62928875,2,2006-07-21,0.535670378306228,0.521032635434319,0.765946760421899,0.324792765636775,0.361066421512296,0.973349092077948,1,good,0.487631727804307,0.487949056168343,0.465142416583923,0.491268035755529,0.484923099594695,9.34068108300308,9.954,Grassland,73.0299416066778,0.0838182021291082,0.153911225188127
AT-Neu,2006-07-20,GRA,2006,2006,302,47.11667,26,267.73525,21.814875,18.75375,10.40125,11.75525,1.8875,9.88340857142857,10.31357,10.0984892857143,0.955049259245675,11.7473142857143,10.26588375,12.62928875,3,2006-07-21,0.535670378306228,0.521032635434319,0.765946760421899,0.324792765636775,0.361066421512296,0.973349092077948,1,good,0.487631727804307,0.487949056168343,0.465142416583923,0.491268035755529,0.484923099594695,9.34068108300308,9.954,Grassland,73.0299416066778,0.0838182021291082,0.153911225188127
AT-Neu,2006-07-20,GRA,2006,2006,302,47.11667,26,267.73525,21.814875,18.75375,10.40125,11.75525,1.8875,9.88340857142857,10.31357,10.0984892857143,0.955049259245675,11.7473142857143,10.26588375,12.62928875,4,2006-07-25,0.425479211920277,0.418541010646274,0.774540409295872,0.267277681446619,0.360745876165432,0.931311057886719,1,good,0.464796867152356,0.469570241261488,0.472027424532,0.469566924792235,0.461049689294819,8.38296546577871,9.954,Grassland,69.434580276996,0.0838182021291082,0.206017955210334
AT-Neu,2006-07-20,GRA,2006,2006,302,47.11667,26,267.73525,21.814875,18.75375,10.40125,11.75525,1.8875,9.88340857142857,10.31357,10.0984892857143,0.955049259245675,11.7473142857143,10.26588375,12.62928875,5,2006-07-25,0.46421765826805,0.454762299842363,0.70935562146131,0.232743534901808,0.374280827243042,0.897009919999268,1,good,0.574385907941276,0.57431179486817,0.564521965693973,0.574310826252539,0.597662151658369,11.1292987538135,9.954,Grassland,90.0085643942577,0.0838182021291082,0.184105740567738
AT-Neu,2006-07-20,GRA,2006,2006,302,47.11667,26,267.73525,21.814875,18.75375,10.40125,11.75525,1.8875,9.88340857142857,10.31357,10.0984892857143,0.955049259245675,11.7473142857143,10.26588375,12.62928875,6,2006-07-21,0.535670378306228,0.521032635434319,0.765946760421899,0.324792765636775,0.369637486148488,0.967257963537622,1,good,0.567305118198622,0.561701019255423,0.557846295744845,0.561714698404828,0.589804496783756,11.8113903850409,9.954,Grassland,88.8251930986068,0.0838182021291082,0.153911225188127
AT-Neu,2006-07-20,GRA,2006,2006,302,47.11667,26,267.73525,21.814875,18.75375,10.40125,11.75525,1.8875,9.88340857142857,10.31357,10.0984892857143,0.955049259245675,11.7473142857143,10.26588375,12.62928875,7,2006-07-25,0.487025262072521,0.488849943421743,0.743832020997375,0.234255991083039,0.395276205348429,0.884596172680248,1,good,0.558676357620967,0.551615201734852,0.553037334555463,0.552677713829123,0.548314781373208,9.88698911709047,9.954,Grassland,82.5767972266788,0.0838182021291082,0.173256291706152
AT-Neu,2006-07-20,GRA,2006,2006,302,47.11667,26,267.73525,21.814875,18.75375,10.40125,11.75525,1.8875,9.88340857142857,10.31357,10.0984892857143,0.955049259245675,11.7473142857143,10.26588375,12.62928875,8,2006-07-25,0.686699321778448,0.676001483679525,0.804931910195068,0.301313519968157,0.429907866761162,0.910068089152989,1,good,0.631624707726242,0.612909733790823,0.610594414557945,0.612788416293683,0.647503986786455,12.4221598719401,9.954,Grassland,97.5147985002759,0.0838182021291082,0.114291186667858
AT-Neu,2006-07-20,GRA,2006,2006,302,47.11667,26,267.73525,21.814875,18.75375,10.40125,11.75525,1.8875,9.88340857142857,10.31357,10.0984892857143,0.955049259245675,11.7473142857143,10.26588375,12.62928875,9,2006-07-21,0.570233530846985,0.560481273895825,0.807901234567901,0.363500931098697,0.429907866761162,0.953558591286806,1,good,0.587742541389988,0.578335746763057,0.572397900877142,0.578339422845297,0.614189704760582,12.2238131312662,9.954,Grassland,92.4976317102192,0.0838182021291082,0.142598426748743
AT-Neu,2006-07-28,GRA,2006,2006,303,47.11667,27,145.08225,17.388875,18.097625,22.143375,3.840375,8.2,6.21220571428571,3.64919142857143,4.93069857142857,0.852123194062074,10.0984892857143,11.7473142857143,10.26588375,1,2006-07-28,0.340783720835206,0.33929472262453,0.820058997050147,0.293501048218029,0.341145139813582,0.964475066731275,1,good,0.428131957650359,0.41694926710475,0.414592201928063,0.419399948245052,0.414381771539523,3.65485074579558,7.077,Grassland,33.8171848728413,0.0755234216212386,0.250925341162669
AT-Neu,2006-07-28,GRA,2006,2006,303,47.11667,27,145.08225,17.388875,18.097625,22.143375,3.840375,8.2,6.21220571428571,3.64919142857143,4.93069857142857,0.852123194062074,10.0984892857143,11.7473142857143,10.26588375,2,2006-07-28,0.368480068050883,0.363946045857966,0.731950844854071,0.287467884670283,0.361066421512296,0.945925830158798,1,good,0.485660229984277,0.486793729061296,0.463877544301216,0.486745936407176,0.483647010780559,4.37431635028512,7.077,Grassland,39.4698355480225,0.0755234216212386,0.225039935871664
AT-Neu,2006-07-28,GRA,2006,2006,303,47.11667,27,145.08225,17.388875,18.097625,22.143375,3.840375,8.2,6.21220571428571,3.64919142857143,4.93069857142857,0.852123194062074,10.0984892857143,11.7473142857143,10.26588375,3,2006-07-28,0.368480068050883,0.363946045857966,0.731950844854071,0.287467884670283,0.361066421512296,0.945925830158798,1,good,0.485660229984277,0.486793729061296,0.463877544301216,0.486745936407176,0.483647010780559,4.37431635028512,7.077,Grassland,39.4698355480225,0.0755234216212386,0.225039935871664
AT-Neu,2006-07-28,GRA,2006,2006,303,47.11667,27,145.08225,17.388875,18.097625,22.143375,3.840375,8.2,6.21220571428571,3.64919142857143,4.93069857142857,0.852123194062074,10.0984892857143,11.7473142857143,10.26588375,4,2006-07-28,0.371087636932707,0.368217957079412,0.766464646464646,0.316074653822998,0.360745876165432,0.967171517382572,1,good,0.465957655666653,0.47012776379782,0.472340381039677,0.470124884291555,0.464975267723297,4.25488884101388,7.077,Grassland,37.9460576450522,0.0755234216212386,0.222875295902884
AT-Neu,2006-07-28,GRA,2006,2006,303,47.11667,27,145.08225,17.388875,18.097625,22.143375,3.840375,8.2,6.21220571428571,3.64919142857143,4.93069857142857,0.852123194062074,10.0984892857143,11.7473142857143,10.26588375,5,2006-07-28,0.459434266661886,0.460434601399807,0.76302470973504,0.289072703526339,0.374280827243042,0.93799802629304,1,good,0.574384131834734,0.574289894970533,0.563954723223359,0.574288682310266,0.594119304477396,5.58669587899164,7.077,Grassland,48.4853430723838,0.0755234216212386,0.168093982407709
AT-Neu,2006-07-28,GRA,2006,2006,303,47.11667,27,145.08225,17.388875,18.097625,22.143375,3.840375,8.2,6.21220571428571,3.64919142857143,4.93069857142857,0.852123194062074,10.0984892857143,11.7473142857143,10.26588375,6,2006-07-28,0.468221654820233,0.467853596646073,0.720658523632501,0.246153846153846,0.369637486148488,0.909842099647925,1,good,0.567302577229677,0.561645251249345,0.55736303179646,0.561658318837477,0.586611096168034,5.33665737128684,7.077,Grassland,47.8726074602014,0.0755234216212386,0.164082520693921
AT-Neu,2006-07-28,GRA,2006,2006,303,47.11667,27,145.08225,17.388875,18.097625,22.143375,3.840375,8.2,6.21220571428571,3.64919142857143,4.93069857142857,0.852123194062074,10.0984892857143,11.7473142857143,10.26588375,7,2006-07-28,0.48426445474506,0.475367772836127,0.720134749935216,0.255057666855738,0.395276205348429,0.899504816354497,1,good,0.558702598019331,0.55161537149986,0.552794207447982,0.552677965434467,0.54900282464135,4.86826096496807,7.077,Grassland,44.8034428436189,0.0755234216212386,0.157232178388906
AT-Neu,2006-07-28,GRA,2006,2006,303,47.11667,27,145.08225,17.388875,18.097625,22.143375,3.840375,8.2,6.21220571428571,3.64919142857143,4.93069857142857,0.852123194062074,10.0984892857143,11.7473142857143,10.26588375,8,2006-07-30,0.471370433983525,0.471370433983525,0.547925608011445,0.230011367942402,0.429907866761162,0.86020323164489,0.2,cloud,0.630920950897471,0.61290973402023,0.609862862889703,0.612788416293202,0.6437859660868,5.63832816735138,7.077,Grassland,52.5385780190419,0.0755234216212386,0.162691296258849
AT-Neu,2006-07-28,GRA,2006,2006,303,47.11667,27,145.08225,17.388875,18.097625,22.143375,3.840375,8.2,6.21220571428571,3.64919142857143,4.93069857142857,0.852123194062074,10.0984892857143,11.7473142857143,10.26588375,9,2006-07-28,0.455416045967227,0.458479732624904,0.75263774912075,0.266412537060568,0.429907866761162,0.885660234829729,1,good,0.587734330335187,0.578327225487193,0.572058522210895,0.578330866577567,0.6106891296848,5.4518643820331,7.077,Grassland,49.8375860541821,0.0755234216212386,0.169994399472223
AT-Neu,2006-08-05,GRA,2006,2006,304,47.11667,28,106.4015,13.736125,15.738375,40.96375,1.79025,1.575,9.17800125,5.8598425,7.518921875,0.727907612800633,4.93069857142857,10.0984892857143,11.7473142857143,1,2006-08-06,0.0245496703638975,0.0245496703638975,0.0290690229222692,0.319756938741994,0.341145139813582,0.984052284546503,0.2,cloud,0.433628534054048,0.420030893267547,0.416709991778729,0.424284807806558,0.416819627255946,2.3542841579556,7.556,Grassland,24.9470063828289,0.157034583890056,-1.66503801531349
AT-Neu,2006-08-05,GRA,2006,2006,304,47.11667,28,106.4015,13.736125,15.738375,40.96375,1.79025,1.575,9.17800125,5.8598425,7.518921875,0.727907612800633,4.93069857142857,10.0984892857143,11.7473142857143,2,2006-08-06,0.021898980926296,0.021898980926296,0.0250323187213538,0.293489544713036,0.361066421512296,0.950350052186156,0.2,cloud,0.48219098860043,0.484721533758579,0.462251279861798,0.484651726846326,0.480999693324315,2.73424141161717,7.556,Grassland,28.7882374889515,0.157034583890056,-1.60852788608929
AT-Neu,2006-08-05,GRA,2006,2006,304,47.11667,28,106.4015,13.736125,15.738375,40.96375,1.79025,1.575,9.17800125,5.8598425,7.518921875,0.727907612800633,4.93069857142857,10.0984892857143,11.7473142857143,3,2006-08-06,0.021898980926296,0.021898980926296,0.0250323187213538,0.293489544713036,0.361066421512296,0.950350052186156,0.2,cloud,0.48219098860043,0.484721533758579,0.462251279861798,0.484651726846326,0.480999693324315,2.73424141161717,7.556,Grassland,28.7882374889515,0.157034583890056,-1.60852788608929
AT-Neu,2006-08-05,GRA,2006,2006,304,47.11667,28,106.4015,13.736125,15.738375,40.96375,1.79025,1.575,9.17800125,5.8598425,7.518921875,0.727907612800633,4.93069857142857,10.0984892857143,11.7473142857143,4,2006-08-06,0.025404952766414,0.025404952766414,0.030255810933645,0.3008689949172,0.360745876165432,0.955997014360268,0.2,cloud,0.46877371582386,0.471390805574562,0.472760129087088,0.471388933165771,0.46944884367238,2.66710107971567,7.556,Grassland,28.0969093912538,0.157034583890056,-1.68412879636172
AT-Neu,2006-08-05,GRA,2006,2006,304,47.11667,28,106.4015,13.736125,15.738375,40.96375,1.79025,1.575,9.17800125,5.8598425,7.518921875,0.727907612800633,4.93069857142857,10.0984892857143,11.7473142857143,5,2006-08-06,0.0200173683036425,0.0200173683036425,0.0224155235864837,0.286917462099944,0.374280827243042,0.936429757724003,0.2,cloud,0.574353738322359,0.574177788065631,0.562249105373766,0.574175424459797,0.589127030723944,3.45880037844522,7.556,Grassland,35.2597498647602,0.157034583890056,-1.57068684097533
AT-Neu,2006-08-05,GRA,2006,2006,304,47.11667,28,106.4015,13.736125,15.738375,40.96375,1.79025,1.575,9.17800125,5.8598425,7.518921875,0.727907612800633,4.93069857142857,10.0984892857143,11.7473142857143,6,2006-08-06,0.0149142291125753,0.0149142291125753,0.0161241253422574,0.280674846625767,0.369637486148488,0.935046579534786,0.2,cloud,0.567271334922542,0.561506942983481,0.556692064723371,0.561519247413706,0.583236197034398,3.4120967052173,7.556,Grassland,34.90717849805,0.157034583890056,-1.47648268096742
AT-Neu,2006-08-05,GRA,2006,2006,304,47.11667,28,106.4015,13.736125,15.738375,40.96375,1.79025,1.575,9.17800125,5.8598425,7.518921875,0.727907612800633,4.93069857142857,10.0984892857143,11.7473142857143,7,2006-08-06,0.0266844268802597,0.0266844268802597,0.032036007413291,0.30651918887213,0.395276205348429,0.936387493647443,0.2,cloud,0.55873535189461,0.551615467021944,0.552064210455647,0.552678329360331,0.55233959025608,3.19851824665181,7.556,Grassland,33.0579905133557,0.157034583890056,-1.71351953979637
AT-Neu,2006-08-05,GRA,2006,2006,304,47.11667,28,106.4015,13.736125,15.738375,40.96375,1.79025,1.575,9.17800125,5.8598425,7.518921875,0.727907612800633,4.93069857142857,10.0984892857143,11.7473142857143,8,2006-08-06,0.0159652408302709,0.0159652408302709,0.0177193173170997,0.301181375955525,0.429907866761162,0.909975674798397,0.2,cloud,0.629458241872426,0.612909734106704,0.608838689663648,0.612788416288724,0.638408382839016,3.69973164099443,7.556,Grassland,38.2092803699882,0.157034583890056,-1.49494885632157
AT-Neu,2006-08-05,GRA,2006,2006,304,47.11667,28,106.4015,13.736125,15.738375,40.96375,1.79025,1.575,9.17800125,5.8598425,7.518921875,0.727907612800633,4.93069857142857,10.0984892857143,11.7473142857143,9,2006-08-06,0.0117385530766014,0.0117385530766014,0.0125416421712718,0.298241206030151,0.429907866761162,0.907919479435241,0.2,cloud,0.587676476734537,0.578303174568893,0.571613723424781,0.578306725847121,0.607006164406135,3.47607550515989,7.556,Grassland,36.3298311011584,0.157034583890056,-1.42335834604067
AT-Neu,2006-08-13,GRA,2006,2006,305,47.11667,29,200.769125,16.226125,16.784,36.001375,6.251,1.875,11.29516125,6.19669875,8.74593,0.816231104320952,7.518921875,4.93069857142857,10.0984892857143,1,2006-08-15,0.367614704588183,0.364891048853313,0.805433829973707,0.290726817042607,0.341145139813582,0.962406512707503,1,good,0.435608015188143,0.421087424808418,0.417107755691432,0.427803317810509,0.41780891172169,4.88696587999362,9.341,Grassland,47.1842604132559,0.0968047253281599,0.289385369842444
AT-Neu,2006-08-13,GRA,2006,2006,305,47.11667,29,200.769125,16.226125,16.784,36.001375,6.251,1.875,11.29516125,6.19669875,8.74593,0.816231104320952,7.518921875,4.93069857142857,10.0984892857143,2,2006-08-15,0.497458242556282,0.48581560283688,0.774011299435028,0.300207039337474,0.361066421512296,0.955285516406172,1,good,0.47751929385579,0.481746155437048,0.460625015378155,0.48164642873286,0.477054685625127,5.7550913002093,9.341,Grassland,53.8750416431851,0.0968047253281599,0.194847588930204
AT-Neu,2006-08-13,GRA,2006,2006,305,47.11667,29,200.769125,16.226125,16.784,36.001375,6.251,1.875,11.29516125,6.19669875,8.74593,0.816231104320952,7.518921875,4.93069857142857,10.0984892857143,3,2006-08-15,0.497458242556282,0.48581560283688,0.774011299435028,0.300207039337474,0.361066421512296,0.955285516406172,1,good,0.47751929385579,0.481746155437048,0.460625015378155,0.48164642873286,0.477054685625127,5.7550913002093,9.341,Grassland,53.8750416431851,0.0968047253281599,0.194847588930204
AT-Neu,2006-08-13,GRA,2006,2006,305,47.11667,29,200.769125,16.226125,16.784,36.001375,6.251,1.875,11.29516125,6.19669875,8.74593,0.816231104320952,7.518921875,4.93069857142857,10.0984892857143,4,2006-08-15,0.498400948650688,0.497360796351014,0.801270941652224,0.313118551273953,0.360745876165432,0.964999104001923,1,good,0.470739150386545,0.472206920638005,0.472613597271293,0.472205711642729,0.474018965359344,5.7668043458006,9.341,Grassland,53.532209761088,0.0968047253281599,0.194386535787166
AT-Neu,2006-08-13,GRA,2006,2006,305,47.11667,29,200.769125,16.226125,16.784,36.001375,6.251,1.875,11.29516125,6.19669875,8.74593,0.816231104320952,7.518921875,4.93069857142857,10.0984892857143,5,2006-08-15,0.658175842235004,0.653088513469441,0.836990595611285,0.373652133145804,0.374280827243042,0.99954252865588,1,good,0.574190768726765,0.573936079370129,0.560529908169373,0.573931528391206,0.582617048112018,7.70759025045291,9.341,Grassland,65.7964771647372,0.0968047253281599,0.13874441421978
AT-Neu,2006-08-13,GRA,2006,2006,305,47.11667,29,200.769125,16.226125,16.784,36.001375,6.251,1.875,11.29516125,6.19669875,8.74593,0.816231104320952,7.518921875,4.93069857142857,10.0984892857143,6,2006-08-15,0.541617575715573,0.532734362218465,0.774913237481408,0.306092666909887,0.369637486148488,0.953604643651151,1,good,0.567103676977057,0.561221580160936,0.555909292532735,0.561232715240471,0.579902964220694,7.31200487268712,9.341,Grassland,65.4899685252159,0.0968047253281599,0.175363899720346
AT-Neu,2006-08-13,GRA,2006,2006,305,47.11667,29,200.769125,16.226125,16.784,36.001375,6.251,1.875,11.29516125,6.19669875,8.74593,0.816231104320952,7.518921875,4.93069857142857,10.0984892857143,7,2006-08-15,0.563482425959657,0.551451169914963,0.758800817624347,0.295850066934404,0.395276205348429,0.928740891564767,1,good,0.558740763941866,0.551614851152842,0.551333452918362,0.552678442389299,0.55757210524624,6.78998462517366,9.341,Grassland,62.9680858282663,0.0968047253281599,0.167091082476704
AT-Neu,2006-08-13,GRA,2006,2006,305,47.11667,29,200.769125,16.226125,16.784,36.001375,6.251,1.875,11.29516125,6.19669875,8.74593,0.816231104320952,7.518921875,4.93069857142857,10.0984892857143,8,2006-08-15,0.604858022579542,0.598640192865076,0.830046948356807,0.356061923812837,0.429907866761162,0.948356153102653,1,good,0.626419405191094,0.612909734053842,0.607521895090527,0.612788416217056,0.631725592669643,8.05700647707507,9.341,Grassland,71.3424343952197,0.0968047253281599,0.153397146918323
AT-Neu,2006-08-13,GRA,2006,2006,305,47.11667,29,200.769125,16.226125,16.784,36.001375,6.251,1.875,11.29516125,6.19669875,8.74593,0.816231104320952,7.518921875,4.93069857142857,10.0984892857143,9,2006-08-15,0.487012987012987,0.487012987012987,0.84,0.345658787736953,0.429907866761162,0.941080764025,1,good,0.587446902848207,0.578245733727868,0.571146645305185,0.578249093820072,0.603503842163979,7.57084522571791,9.341,Grassland,68.1552778080375,0.0968047253281599,0.20010641208774
AT-Neu,2006-08-21,GRA,2006,2006,306,47.11667,30,178.185875,14.555875,16.607875,29.62575,3.3035,2.7375,11.42020625,8.0204075,9.720306875,0.758664868195386,8.74593,7.518921875,4.93069857142857,1,2006-08-26,0.467742523041055,0.480287274631555,0.845292955892034,0.274960200136457,0.341145139813582,0.950650427226449,1,good,0.433021778933563,0.419698699255724,0.415466252317324,0.43071825695904,0.417155168241461,3.97393266262532,6.233,Grassland,41.8112767484308,0.121225556988984,0.263718334200802
AT-Neu,2006-08-21,GRA,2006,2006,306,47.11667,30,178.185875,14.555875,16.607875,29.62575,3.3035,2.7375,11.42020625,8.0204075,9.720306875,0.758664868195386,8.74593,7.518921875,4.93069857142857,2,2006-08-26,0.400291679459626,0.398840570842957,0.781859070464768,0.279676985195155,0.361066421512296,0.940201716072968,1,good,0.469998631359739,0.476394199644942,0.45863735813667,0.476244142819672,0.471877857249715,4.60838996920614,6.233,Grassland,47.2961074990307,0.121225556988984,0.322954154992583
AT-Neu,2006-08-21,GRA,2006,2006,306,47.11667,30,178.185875,14.555875,16.607875,29.62575,3.3035,2.7375,11.42020625,8.0204075,9.720306875,0.758664868195386,8.74593,7.518921875,4.93069857142857,3,2006-08-26,0.400291679459626,0.398840570842957,0.781859070464768,0.279676985195155,0.361066421512296,0.940201716072968,1,good,0.469998631359739,0.476394199644942,0.45863735813667,0.476244142819672,0.471877857249715,4.60838996920614,6.233,Grassland,47.2961074990307,0.121225556988984,0.322954154992583
AT-Neu,2006-08-21,GRA,2006,2006,306,47.11667,30,178.185875,14.555875,16.607875,29.62575,3.3035,2.7375,11.42020625,8.0204075,9.720306875,0.758664868195386,8.74593,7.518921875,4.93069857142857,4,2006-08-26,0.346892837044779,0.346959780004181,0.805037313432836,0.255270840090821,0.360745876165432,0.922487337333082,1,good,0.472255826451041,0.472819971102914,0.471948756571332,0.472819267018116,0.478206768799158,4.59851464426221,6.233,Grassland,47.9304514852878,0.121225556988984,0.392803804079573
AT-Neu,2006-08-21,GRA,2006,2006,306,47.11667,30,178.185875,14.555875,16.607875,29.62575,3.3035,2.7375,11.42020625,8.0204075,9.720306875,0.758664868195386,8.74593,7.518921875,4.93069857142857,5,2006-08-26,0.209134721669541,0.204921583918205,0.729938271604938,0.194459243473628,0.374280827243042,0.869152228420333,1,good,0.573379064602944,0.573235331412444,0.558371688369573,0.573225420764796,0.574504948127013,5.43581235997291,6.233,Grassland,57.5823751165358,0.121225556988984,0.888630530298537
AT-Neu,2006-08-21,GRA,2006,2006,306,47.11667,30,178.185875,14.555875,16.607875,29.62575,3.3035,2.7375,11.42020625,8.0204075,9.720306875,0.758664868195386,8.74593,7.518921875,4.93069857142857,6,2006-08-25,0.331807960245947,0.331807960245947,0.735832606800349,0.265332062281538,0.369637486148488,0.923844502708331,0.2,cloud,0.566395850786751,0.560538531149807,0.55475409527395,0.560547313735866,0.576834332781439,5.80623032686226,6.233,Grassland,57.8158483031449,0.121225556988984,0.418365467209545
AT-Neu,2006-08-21,GRA,2006,2006,306,47.11667,30,178.185875,14.555875,16.607875,29.62575,3.3035,2.7375,11.42020625,8.0204075,9.720306875,0.758664868195386,8.74593,7.518921875,4.93069857142857,7,2006-08-26,0.241630088647904,0.243617778240572,0.826342899190581,0.27021494370522,0.395276205348429,0.910368096894494,1,good,0.558741115918907,0.551610822464061,0.550437544447788,0.552678481112938,0.563810121370001,5.56525559223788,6.233,Grassland,56.5104373932206,0.121225556988984,0.684744650780264
AT-Neu,2006-08-21,GRA,2006,2006,306,47.11667,30,178.185875,14.555875,16.607875,29.62575,3.3035,2.7375,11.42020625,8.0204075,9.720306875,0.758664868195386,8.74593,7.518921875,4.93069857142857,8,2006-08-26,0.207239269128944,0.212399693966514,0.85040071237756,0.281924737816163,0.429907866761162,0.89650862661509,1,good,0.620070995473214,0.61290973194967,0.605912478569537,0.612788414181432,0.624084678680718,6.19275358852206,6.233,Grassland,62.5517294314599,0.121225556988984,0.904337062150043
AT-Neu,2006-08-21,GRA,2006,2006,306,47.11667,30,178.185875,14.555875,16.607875,29.62575,3.3035,2.7375,11.42020625,8.0204075,9.720306875,0.758664868195386,8.74593,7.518921875,4.93069857142857,9,2006-08-26,0.156149805159572,0.156149805159572,0.248588957055215,0.14029583146571,0.429907866761162,0.797461051842842,0.2,cloud,0.586510386301528,0.578058235314518,0.570494436967782,0.578061058654738,0.600544678887809,5.2611440549259,6.233,Grassland,60.1923257348728,0.121225556988984,1.72717332349736
